Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1330931,Student loan,Non-federal student loan,Dealing with my lender or servicer,,NY,11757,Web,4/15/2015,4/15/2015,Genesis Lending,Closed with explanation,Yes,Yes
1330932,Payday loan,,Applied for loan/did not receive money,,NY,13440,Phone,4/15/2015,4/17/2015,"Enova International, Inc.",Closed with explanation,Yes,
1330973,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,MI,48362,Web,4/15/2015,4/15/2015,Amex,Closed with monetary relief,Yes,
1330953,Debt collection,,Communication tactics,Frequent or repeated calls,TX,78154,Web,4/15/2015,4/17/2015,"RGS Financial, Inc.",Closed with explanation,Yes,
1330943,Credit reporting,,Incorrect information on credit report,Public record,IL,60426,Web,4/15/2015,4/20/2015,TransUnion,In progress,Yes,
1330972,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,MI,48362,Web,4/15/2015,4/15/2015,Gatestone & Co. International Inc.,Closed with non-monetary relief,Yes,
1330957,Bank account or service,Checking account,Deposits and withdrawals,,WA,98372,Web,4/15/2015,4/17/2015,Bank of America,Closed with monetary relief,Yes,
1330956,Credit reporting,,Incorrect information on credit report,Account status,TX,77075,Web,4/15/2015,4/17/2015,Experian,In progress,Yes,
1330971,Consumer loan,Installment loan,Managing the loan or lease,,SC,29223,Web,4/15/2015,4/17/2015,"RFNA, LP",Closed with explanation,Yes,
1330970,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,WI,54754,Phone,4/15/2015,4/17/2015,Nationstar Mortgage,Closed with explanation,Yes,
1330966,Credit reporting,,Incorrect information on credit report,Account terms,NY,11106,Web,4/15/2015,4/15/2015,Experian,In progress,Yes,
1330963,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,33304,Web,4/15/2015,4/17/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,
1331213,Consumer loan,Vehicle loan,Problems when you are unable to pay,,CA,94608,Web,4/15/2015,4/15/2015,Santander Consumer USA,Closed with non-monetary relief,Yes,
1331112,Bank account or service,Checking account,Using a debit or ATM card,,FL,33063,Web,4/15/2015,4/15/2015,Wells Fargo,Closed with monetary relief,Yes,
1330998,Credit card,,Other,,IA,52501,Fax,4/15/2015,4/20/2015,TD Bank,Closed with explanation,Yes,Yes
1331072,Debt collection,,Improper contact or sharing of info,Talked to a third party about my debt,NY,12182,Web,4/15/2015,4/15/2015,Nations Recovery Center,Closed with non-monetary relief,Yes,
1331209,Debt collection,Payday loan,Communication tactics,Used obscene/profane/abusive language,MD,20706,Web,4/15/2015,4/15/2015,"National Credit Adjusters, LLC",Closed with explanation,Yes,
1331204,Payday loan,,Can't contact lender,,CA,92264,Web,4/15/2015,4/15/2015,Direct Financial Solutions LLC,Closed with explanation,Yes,
1330996,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CO,81122,Phone,4/15/2015,4/17/2015,Nationstar Mortgage,Closed with explanation,Yes,Yes
1330994,Credit card,,Identity theft / Fraud / Embezzlement,,CA,90712,Referral,4/15/2015,4/20/2015,Bank of America,Closed with explanation,Yes,
1331070,Bank account or service,Cashing a check without an account,"Account opening, closing, or management",,NY,11040,Phone,4/15/2015,4/15/2015,JPMorgan Chase,Closed with monetary relief,Yes,Yes
1331019,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,AZ,85225,Referral,4/15/2015,4/20/2015,Carrington Mortgage,In progress,Yes,
1331004,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,MA,2130,Web,4/15/2015,4/16/2015,Vision Financial Corp.,Closed with explanation,Yes,
1331003,Student loan,Non-federal student loan,Dealing with my lender or servicer,,NY,10024,Web,4/15/2015,4/15/2015,Navient,Closed with explanation,Yes,
1331002,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,WI,54754,Phone,4/15/2015,4/20/2015,Ocwen,Closed with explanation,Yes,
1331018,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,10461,Web,4/15/2015,4/15/2015,Wells Fargo,Closed with explanation,Yes,
1331010,Bank account or service,Checking account,Problems caused by my funds being low,,NY,10460,Web,4/15/2015,4/15/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1331015,Debt collection,Payday loan,Improper contact or sharing of info,Talked to a third party about my debt,NY,11375,Phone,4/15/2015,4/17/2015,Zarvad III S.A.,Closed with explanation,No,
1331013,Credit reporting,,Incorrect information on credit report,Personal information,NY,14845,Web,4/15/2015,4/15/2015,TransUnion,Closed with non-monetary relief,Yes,
1331067,Bank account or service,Checking account,"Account opening, closing, or management",,MI,48040,Web,4/15/2015,4/23/2015,JPMorgan Chase,In progress,Yes,
1331026,Bank account or service,Checking account,Deposits and withdrawals,,CA,94583,Referral,4/15/2015,4/20/2015,Bank of America,Closed with explanation,Yes,
1331020,Bank account or service,Checking account,Deposits and withdrawals,,CT,6001,Referral,4/15/2015,4/20/2015,Santander Bank US,In progress,Yes,
1331023,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MD,20721,Referral,4/15/2015,4/17/2015,HSBC,Closed with explanation,Yes,
1331022,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,AZ,85204,Referral,4/15/2015,4/17/2015,Nationstar Mortgage,Closed with explanation,Yes,
1331021,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,WI,54481,Referral,4/15/2015,4/20/2015,BMO Harris,Closed with monetary relief,Yes,
1331039,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,MN,55082,Web,4/15/2015,4/17/2015,Ocwen,Closed with explanation,Yes,Yes
1331032,Credit card,,Rewards,,NY,10019,Referral,4/15/2015,4/17/2015,Barclays,Closed with non-monetary relief,Yes,
1331038,Bank account or service,Checking account,Deposits and withdrawals,,FL,32055,Referral,4/15/2015,4/21/2015,TD Bank,Closed with explanation,Yes,Yes
1331033,Mortgage,Other mortgage,Settlement process and costs,,NJ,8753,Referral,4/15/2015,4/17/2015,TD Bank,Closed with explanation,Yes,Yes
1331036,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NV,89107,Referral,4/15/2015,4/17/2015,Bank of America,Closed with explanation,Yes,
1331034,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,VA,22180,Referral,4/15/2015,4/17/2015,JPMorgan Chase,Closed with explanation,Yes,
1331035,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,CT,6516,Referral,4/15/2015,4/17/2015,Wells Fargo,Closed with explanation,Yes,
1331108,Bank account or service,Checking account,Deposits and withdrawals,,GA,30328,Web,4/15/2015,4/17/2015,PayPal,Closed,Yes,
1331106,Consumer loan,Installment loan,Taking out the loan or lease,,FL,33809,Web,4/15/2015,4/17/2015,PayPal,Closed with explanation,Yes,Yes
1331103,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,10303,Web,4/15/2015,4/20/2015,"Shellpoint Partners, LLC",Closed with explanation,Yes,
1331080,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,CA,91601,Phone,4/15/2015,4/22/2015,C B Merchant Services,Closed with non-monetary relief,Yes,
1331079,Credit card,,Advertising and marketing,,CA,91325,Web,4/15/2015,4/15/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1331088,Debt collection,,Improper contact or sharing of info,Talked to a third party about my debt,VT,5301,Web,4/15/2015,4/15/2015,"Global Portfolio Recovery, LLC",Untimely response,No,
1331087,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,IL,60098,Web,4/15/2015,4/17/2015,"Bayview Loan Servicing, LLC",In progress,Yes,
1331084,Credit card,,Billing disputes,,CA,95121,Web,4/15/2015,4/15/2015,Citibank,Closed with monetary relief,Yes,Yes
1331205,Debt collection,Payday loan,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,CA,92264,Web,4/15/2015,4/15/2015,Direct Financial Solutions LLC,Closed with explanation,Yes,
1331198,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,CA,90266,Web,4/15/2015,4/15/2015,Resurgent Capital Services L.P.,Closed with explanation,Yes,Yes
1331129,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,MD,21030,Web,4/15/2015,4/20/2015,"Io, Inc.",Closed,Yes,
1331171,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,OH,44706,Referral,4/15/2015,4/17/2015,U.S. Bancorp,Closed with explanation,Yes,
1331169,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,NJ,8104,Web,4/15/2015,4/15/2015,Wells Fargo,Closed with explanation,Yes,
1331159,Debt collection,Medical,Communication tactics,Frequent or repeated calls,MA,1850,Web,4/15/2015,4/15/2015,Balanced Healthcare Receivables LLC,Untimely response,No,
1331150,Credit card,,Other,,CA,90272,Web,4/15/2015,4/17/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1331146,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,SC,29615,Web,4/15/2015,4/15/2015,Ocwen,Closed with explanation,Yes,
1331142,Bank account or service,Checking account,"Account opening, closing, or management",,MI,,Web,4/15/2015,4/15/2015,JPMorgan Chase,Closed with explanation,Yes,
1331168,Credit reporting,,Incorrect information on credit report,Personal information,NY,10466,Fax,4/15/2015,4/25/2015,Experian,Closed with explanation,Yes,
1331167,Credit reporting,,Incorrect information on credit report,Personal information,NY,10466,Fax,4/15/2015,4/27/2015,TransUnion,Closed with explanation,Yes,
1331166,Credit reporting,,Incorrect information on credit report,Personal information,NY,10466,Fax,4/15/2015,4/27/2015,Equifax,Closed with explanation,Yes,
1330643,Consumer loan,Vehicle loan,Taking out the loan or lease,,DC,20024,Web,4/15/2015,4/15/2015,Wells Fargo,Closed with non-monetary relief,Yes,
1331797,Bank account or service,Checking account,Deposits and withdrawals,,MI,49525,Referral,4/15/2015,4/17/2015,Comerica,Closed with monetary relief,Yes,
1331562,Mortgage,Other mortgage,"Application, originator, mortgage broker",,IL,60643,Web,4/15/2015,4/15/2015,Nationstar Mortgage,In progress,Yes,
1331631,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,43502,Web,4/15/2015,4/15/2015,Ocwen,Closed with explanation,Yes,
1331389,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,WA,98226,Phone,4/15/2015,4/17/2015,PNC Bank,In progress,Yes,
1330640,Bank account or service,Checking account,Deposits and withdrawals,,CA,90003,Phone,4/15/2015,4/15/2015,Wells Fargo,Closed with explanation,Yes,
1331386,Credit card,,Billing disputes,,VA,23704,Postal mail,4/15/2015,4/17/2015,Citibank,Closed with explanation,Yes,
1331282,Debt collection,,Cont'd attempts collect debt not owed,Debt was paid,TX,,Web,4/15/2015,4/15/2015,"Southwest Credit Systems, L.P.",Closed with explanation,Yes,
1331231,Bank account or service,Checking account,"Account opening, closing, or management",,NY,10016,Referral,4/15/2015,4/15/2015,Citibank,Closed with explanation,Yes,
1331230,Consumer loan,Vehicle loan,Managing the loan or lease,,OH,43213,Web,4/15/2015,4/17/2015,"Byrider Franchising, LLC",Closed with explanation,Yes,
1331219,Credit card,,Credit card protection / Debt protection,,CO,80127,Web,4/15/2015,4/15/2015,Discover,Closed with monetary relief,Yes,
1331229,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,OH,44056,Phone,4/15/2015,4/17/2015,JPMorgan Chase,Closed with explanation,Yes,
1331220,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,AZ,85716,Referral,4/15/2015,4/17/2015,BBVA Compass,Closed with monetary relief,Yes,
1331224,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TX,77581,Referral,4/15/2015,4/17/2015,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,Yes
1331222,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TX,77581,Referral,4/15/2015,4/17/2015,JPMorgan Chase,In progress,Yes,
1331274,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,NV,89117,Web,4/15/2015,4/15/2015,"Medical Data Systems, Inc.",Closed with explanation,Yes,Yes
1331255,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,FL,33809,Web,4/15/2015,4/20/2015,ConServe,In progress,Yes,
1331245,Bank account or service,Checking account,Deposits and withdrawals,,TX,78731,Web,4/15/2015,4/15/2015,Wells Fargo,Closed with explanation,Yes,
1331241,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,GA,30125,Phone,4/15/2015,4/17/2015,Bank of America,Closed with explanation,Yes,
1331238,Credit card,,Billing disputes,,CA,95822,Web,4/15/2015,4/15/2015,Citibank,Closed with explanation,Yes,
1331271,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78665,Web,4/15/2015,4/15/2015,Experian,In progress,Yes,
1331259,Consumer loan,Vehicle loan,Problems when you are unable to pay,,CA,92647,Referral,4/15/2015,4/17/2015,BMW Financial Services,Closed with explanation,Yes,
1331257,Debt collection,Medical,Communication tactics,Frequent or repeated calls,NJ,8758,Phone,4/15/2015,4/17/2015,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,
1331268,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,,,Phone,4/15/2015,4/17/2015,"Hunter Warfield, Inc.",In progress,Yes,
1331265,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,92124,Web,4/15/2015,4/15/2015,Wells Fargo,Closed with explanation,Yes,
1331380,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,WA,98133,Web,4/15/2015,4/15/2015,"Shellpoint Partners, LLC",Closed with explanation,Yes,
1331317,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32653,Web,4/15/2015,4/15/2015,Equifax,Closed with explanation,Yes,
1331287,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,FL,33952,Referral,4/15/2015,4/17/2015,JPMorgan Chase,Closed with explanation,Yes,
1331284,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,FL,32837,Web,4/15/2015,4/15/2015,Nationstar Mortgage,Closed with explanation,Yes,
1331316,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32653,Web,4/15/2015,4/15/2015,Experian,In progress,Yes,
1331291,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33015,Web,4/15/2015,4/15/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1331290,Credit card,,Credit card protection / Debt protection,,FL,33015,Web,4/15/2015,4/17/2015,JPMorgan Chase,Closed with explanation,Yes,
1331288,Consumer loan,Vehicle loan,Problems when you are unable to pay,,OH,45320,Phone,4/15/2015,4/17/2015,"Prestige Financial Services, Inc.",Closed with explanation,Yes,
1331309,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,92677,Web,4/15/2015,4/15/2015,JPMorgan Chase,Closed with explanation,Yes,
1331292,Debt collection,,False statements or representation,Attempted to collect wrong amount,FL,33015,Web,4/15/2015,4/15/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,
1331305,Credit card,,Identity theft / Fraud / Embezzlement,,NJ,8015,Referral,4/15/2015,4/17/2015,Amex,Closed with non-monetary relief,Yes,
1331301,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NJ,7731,Web,4/15/2015,4/15/2015,"Caliber Home Loans, Inc",Closed with explanation,Yes,
1331304,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,34212,Web,4/15/2015,4/15/2015,Experian,Closed with non-monetary relief,Yes,
1331374,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,CA,92082,Web,4/15/2015,4/20/2015,Nationstar Mortgage,In progress,Yes,
1331348,Credit reporting,,Incorrect information on credit report,Information is not mine,SC,29456,Web,4/15/2015,4/15/2015,Equifax,Closed with explanation,Yes,
1331318,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32653,Web,4/15/2015,4/15/2015,TransUnion,In progress,Yes,
